	507	33.127368505239815
	508	-322.8602314478356
	509	-45.7006465078785
	510	-276.2651271169926
	511	-6.096975151677185
	512	-324.95800602241593
	513	-205.0291801900088
	514	-55.68290614738785
	515	-156.8250503715945
	516	-189.4352748295724
	517	-312.26291465953665
	518	-118.56625029021836
	519	-290.8026128834972
	520	-28.50071093561877
	521	-66.79516471191624
	522	-77.23798350568272
	523	-253.30059227534332
	524	-70.95769104693298
	525	-306.7693644416708
	526	-144.5546974665641
	527	-39.81976958372303
	528	-239.5993330748219
	529	-78.25760073502323
	530	-248.02880500605107
	531	-52.330852083567166
	532	-170.7690821675709
	533	-201.20027223483223
	534	-53.05433977461649
	535	-250.53003915625192
	536	-284.65237041898786
	537	-179.77575061752242
	538	-15.42414934745051
	539	-234.20596575537877
	540	-61.48108753848166
	541	-68.97300264385498
	542	-1.9288723417845972
	543	-61.90216881515124
	544	-98.77304825174188
	545	-7.093565151216751
	546	-99.67974268549781
	547	-34.373882035397145
	548	-185.5140713604044
	549	-231.2224759065876
	550	-48.039479667633856
	551	-296.8726290306254
	552	-71.19717324655878
	553	-152.93716370344083
	554	-7.862569079352241
	555	-391.24327477037536
	556	-67.16223671137575
	557	-21.347481895729572
	558	-284.22150732646526
	559	-23.31289478049156
	560	-124.3590059916811
	561	-304.1514719421579
	562	-266.14879229994307
	563	-13.068574437778693
	564	-85.76948881239356
	565	-427.16282082454154
	566	-269.009197598588
	567	-363.8500990453275
	568	-361.67070528461073
	569	-70.74375202403236
	570	-245.89607362078675
	571	-137.78124459550838
	572	-87.07787704534243
	573	-392.43208335498605
	574	-305.84105500292605
	575	-78.43804037866087
	576	-97.07985996844008
	577	-329.1435253720053
	578	-444.01040556666914
	579	-26.48261409920383
	580	-80.73737385073156
	581	-126.23010302835844
	582	-133.90292255722719
	583	-39.33076456396617
	584	-79.38940070249072
	585	-59.386598716724286
	586	-298.6501627020874
	587	-76.22133506243819
	588	-136.7675284667194
	589	-473.24056586450473
	590	-78.34580616962867
	591	-420.13545229097116
	592	-389.07759239035926
	593	-378.35109946323047
	594	-69.35674551564215
	595	-11.553830844243024
	596	-159.8534331403227
	597	-70.71317374738892
	598	-321.21790093639476
	599	-413.51780100162927
	600	-228.73920580037753
	601	-54.26227183966563
	602	-367.2962653315846
	603	-404.4535543132132
	604	-95.76877358350816
	605	-151.59787011893326
	606	-403.5344852339051
	607	-110.26851843157893
	608	-56.59967206239008
	609	-62.00729865755737
	610	-214.53888358901634
	611	-172.31340717037557
	612	-132.04601459480148
	613	-82.06313648340881
	614	-23.071553464422266
	615	-44.02113471628168
	616	-18.305261433855947
	617	-87.86695853887194
	618	-48.65421528538874
	619	-82.96556923958806
	620	-96.5915076496151
	621	-95.9792229295324
	622	-26.142066528474658
	623	-236.92216626700122
	624	-244.64838032359782
	625	-58.51580042597293
	626	-166.10299014756635
	627	-82.449700394969
	628	-117.08442746404724
	629	-271.27439045915787
	630	-413.2875406042075
	631	-112.43820700082311
	632	-526.800650260157
	633	-358.529321378624
	634	-77.41674351212384
	635	-365.7942115648125
	636	-553.4636304595883
	637	-76.59266834425524
	638	-469.9047686016063
	639	-220.26282418968808
	640	-19.198278210111226
	641	21.530515450580864
	642	-208.2122353514739
	643	-435.4379091219007
	644	-63.36388974912175
	645	-25.990599386536587
	646	-455.0719144906404
	647	19.41825878396412
	648	-162.6669654538538
	649	-85.52299276242809
	650	-352.69942864492316
	651	-262.0313839495175
	652	-428.649352494017
	653	-23.913524459347443
	654	-180.08113745076017
	655	11.279015682109318
	656	-111.2171733863698
	657	-171.95525353993577
	658	-85.35566638234414
	659	-237.91398911677126
	660	-330.8457497384053
	661	-27.83792610924928
	662	-246.4507739420781
	663	-234.13317841716778
	664	-78.89958529065203
	665	-43.44195665445323
	666	-31.440899357571098
	667	-89.0877227206442
	668	-267.77795904296164
	669	-33.703931683031556
	670	3.912751920369118
	671	-323.6246111289364
	672	-72.19752837710527
	673	-436.54407211452906
	674	-442.1579521286475
	675	-129.60274029792132
	676	-38.70843610187483
	677	-189.97062240782728
	678	-459.27703439376455
	679	-233.2755184913138
	680	-9.684234147194204
	681	-74.01023242641313
	682	-367.242864156312
	683	-516.7921739007584
	684	-23.81597289243797
	685	-454.8264836931763
	686	-26.62023237706981
	687	-300.4096329477212
	688	-108.37997305505763
	689	39.9845721331657
	690	-51.42140829583167
	691	3.197267676460214
	692	-4.647130457904467
	693	-10.54032896031201
	694	-13.54140851532938
	695	-257.78447223296826
	696	-353.02158735249805
	697	-10.186981566601688
	698	-73.42714476667028
	699	-19.044186197393373
	700	-48.10005636401954
	701	-589.2095614341489
	702	2.077882800985904
	703	-139.76265942062233
	704	-227.56767853371912
	705	-457.9810407514678
	706	-263.74340708847615
	707	-266.34899160493035
	708	-37.3552980581855
	709	-40.671227673481994
	710	-203.35345443230904
	711	-43.084771078850295
	712	-110.77431956484857
	713	-446.42479239656456
	714	-315.9347173839881
	715	-50.99621323002425
	716	-270.66467140272096
	717	-324.129073450198
	718	-55.0067188747316
	719	20.2884749780591
	720	-29.14419221945687
	721	-295.70772822437164
	722	-50.938969970974455
	723	-245.92311316937142
	724	-207.5706953237261
	725	-9.059024010777762
	726	-226.255931599588
	727	-157.53256673834844
	728	-37.25221843879117
	729	-446.16534149243984
	730	-8.165471667582082
	731	-329.7355827075236
	732	-45.01326869123213
	733	-264.6441701326486
	734	-369.9413202068534
	735	-76.8969514909657
	736	-169.1750151308427
	737	-46.22976236983523
	738	-47.85142606037765
	739	-16.735457860010712
	740	-258.52964279730384
	741	-99.01706504483943
	742	-83.0992505549414
	743	-642.467852051648
	744	-65.37877877958998
	745	-501.5794653804544
	746	-453.9225656677511
	747	8.111158526704031
	748	-410.8463109600355
	749	-308.67895994299414
	750	-278.7559758947815
	751	-121.87309025683359
	752	-170.82776115787362
	753	-190.8550341476789
	754	-319.70342957768895
	755	-246.39732386893886
	756	-378.60392486567827
	757	-11.97909896610004
	758	-307.6812042005277
	759	-76.49828934038985
	760	-234.9268244352595
	761	-334.35043014894546
	762	-23.48162435813326
	763	-344.0122439451835
	764	-262.60390611805144
	765	-103.38930857820772
	766	-35.15714339189641
	767	-305.47031596221905
	768	-397.83361184910433
	769	-742.9382586927571
	770	-379.57050967955263
	771	-26.291795887789675
	772	-528.4693047078099
	773	24.33598896091955
	774	16.36894461293504
	775	-465.6314323971763
	776	-191.18410892284328
	777	37.84478228912042
	778	-446.7847286234611
	779	-330.21590683443503
	780	-171.45093940911903
	781	-561.8248221108687
	782	-7.79718637742026
	783	-320.2003522488356
	784	-32.538387130320544
	785	-59.008754749824554
	786	-258.138917387508
	787	-183.20545779140332
	788	-403.17578094147666
	789	-59.318668089446334
	790	-39.867542753951376
	791	-205.97410797457636
	792	-156.9379268219223
	793	-4.972113360842513
	794	-49.48801258255238
	795	-211.45578781977198
	796	-226.73907826750713
	797	18.788929195142245
	798	-3.4188318414790615
	799	12.607166091011564
	800	-253.2358449236802
	801	-422.73022360876234
	802	-281.7593447743326
	803	-217.30428964334277
	804	-207.52013460829218
	805	-124.78454053206849
	806	-40.376188132982264
	807	-10.660803016674222
	808	-51.12251372865483
	809	-183.6213242955175
	810	-20.28429058807241
	811	-11.61455175669974
	812	-226.575983238116
	813	6.454851090745166
	814	-89.93170086085128
	815	-52.70914260338125
	816	-317.99210634393603
	817	-44.71861870215492
	818	-250.11406711278246
	819	-276.4761335512377
	820	-202.02569257737062
	821	-146.56678752503848
	822	-7.928429556314583
	823	-337.0529970591742
	824	-317.4950518769157
	825	-11.545732596392114
	826	-625.4034923182819
	827	-361.39294876779064
	828	-158.0941492750698
	829	-168.1100738700323
	830	-519.2002009816696
	831	-27.364810366760665
	832	-452.79407525599566
	833	-33.833114710421086
	834	-224.84518991404818
	835	-433.42330481139936
	836	-142.2213645381672
	837	-395.6399926697698
	838	-662.0620111118344
	839	-370.6275106898185
	840	-165.0184458344359
	841	-36.40375788819213
	842	-141.19204133450438
	843	-320.1981292696304
	844	-381.1495243629057
	845	-217.72118478348864
	846	-327.7801361349534
	847	-40.15317322880103
	848	-578.7329977327836
	849	-100.1195639082222
	850	-186.32979957032245
	851	-378.1034443562997
	852	-71.01748706466799
	853	-214.8647504861702
	854	-366.5884679348665
	855	-278.47865048443975
	856	-38.63346466849731
	857	-297.14464263153667
	858	-312.1564338225612
	859	-222.429836111351
	860	20.04899978897319
	861	-4.328803304712935
	862	-138.54948054470836
	863	-243.05496658907904
	864	-111.02254729101318
	865	-237.89554865132087
	866	-24.200180969983805
	867	-5.802732054964494
	868	-197.1893797733074
	869	-107.62227033094288
	870	-82.03445063716941
	871	-14.832284694604212
	872	-184.62793612874526
	873	24.74682472437904
	874	-212.4944756911909
	875	-377.9828300258908
	876	-174.81835515332006
	877	-475.73210521127794
	878	-240.6011380290502
	879	-301.25124029391316
	880	-242.45086847611782
	881	-240.53359067588482
	882	-308.87356540761726
	883	-759.9023980905354
	884	-23.158019634013115
	885	-275.22067976390883
	886	-102.850400701446
	887	-299.1144813055504
	888	-439.9121312037839
	889	-412.7789676235085
	890	29.57037926958742
	891	-666.193175443984
	892	-538.6798463331202
	893	13.698452583580647
	894	-280.46394986689
	895	-531.3242656828434
	896	-305.37778365109324
	897	-12.228351816784084
	898	-32.26056180670297
	899	-28.249035311876384
	900	-14.849136564482976
	901	3.1905979399494555
	902	14.931916263145268
	903	-5.534406929636603
	904	16.271592924063697
	905	-235.10312622795763
	906	-21.308511427594098
	907	-30.658606495709208
	908	-24.417986747235176
	909	-59.01869920600382
	910	-32.25667738538354
	911	-88.10200857675
	912	-397.53638669451027
	913	-360.9105003161328
	914	2.6376418575993625
	915	-661.109377707734
	916	-815.2608217117743
	917	-187.70682706025468
	918	-326.4415862329096
	919	-281.9534881189884
	920	-17.56199598260666
	921	-78.9783308230991
	922	-285.5782482267225
	923	-86.53707611817974
	924	-73.54144419044373
	925	-99.53017141817722
	926	-242.92656632394926
	927	-0.9758711793329695
	928	-21.74280130669291
	929	-95.79293084049888
	930	-117.19934315893776
	931	-11.057349174297258
	932	-525.10933501606
	933	-234.76034936196527
	934	-562.103735556713
	935	32.058841365227636
	936	-451.76533263928116
	937	-379.44007635030107
	938	-842.3484768074918
	939	-301.8901629057167
	940	-639.7294020002711
	941	-497.41754546997834
	942	-440.44090587901223
	943	-58.381342537312534
	944	-23.962268048808482
	945	75.51417467932296
	946	-239.38495894027727
	947	-223.10022792600515
	948	-345.3616108222544
	949	-272.95289981001594
	950	-198.20731168078373
	951	-197.31358999966432
	952	-1002.955428923208
	953	-4.832840954671141
	954	19.97253629222429
	955	-191.33953619509327
	956	-293.1091706737696
	957	-14.65460855405287
